name,division,code,no_thd_coverage_rate,no_4g_coverage_rate,poverty_rate,poverty_rate_50_plus,poverty_rate_30_minus,library_distance,library_distance_and_mjc,public_service_distance,public_service_distance_and_ml,menseul_rate,menseul_rate_50_plus,fammono_rate,fammono_rate_25_minus,obstacle_to_mobility_rate,unemployement_rate,unemployement_rate_50_plus,unemployement_rate_25_minus,foreigners_rate,foreigners_rate_55_plus,foreigners_rate_25_minus,social_assistance_rate,aah_rate,older_65_rate,older_75_rate,nscol15p_rate,nscol15p_rate_50_plus,nscol15p_rate_15_25_year,neet_16_25_year_rate,total,population,population_density,area,is_zrr,number_of_qpv,percentage_of_qpv,digital_mediation_center_count,france_services_center_count,conseillers_numerique_center_count,aidants_connect_center_count,aging_index
CC du Pays Haut Val d'Alzette,epci,245701404,7.365972775449413,6.503030722870701,7.165806518651935,7.0,8.0,3.5567178137231132,8.0,5.951127428907901,3.7388729174604274,6.392781684042811,6.75064944061515,5.734058397700115,5.698070728412594,5.573066398808493,6.765751099719441,7.914516296629836,6.35402306813065,9.74732430466558,10.0,9.9139274704721,7.819022548578158,2.862180042256936,4.607322226455613,7.664334453257594,8.72959024626788,9.931072702712065,8.281735998060338,5.870250424301202,6.9246859181482145,28873,401.0,72.0,False,0,0.0,13,1,11,0,83.0
CA Portes de France-Thionville,epci,245701362,3.9778688627019734,5.183797158316984,5.670232308211389,5.0,6.71349487022481,3.6542244104819863,8.906539369931144,2.619146995238869,1.1473451382727466,6.79893280681804,7.695037676667958,7.054721767491846,3.934181422840933,3.4431350986591354,5.936243330042613,5.9939767316896395,4.384639416167852,7.395286355172888,9.59038026567362,9.606900516101621,7.174424852854804,5.331867088212139,4.902365569898654,6.946940254676781,4.225197755645252,4.310923109605988,1.1818477187808505,5.144595928670507,5.49729452782325,80037,513.0,156.0,False,3,5.0,19,0,18,0,92.0
CC de l'Arc Mosellan,epci,245701354,2.591835557990025,5.516331766944388,4.7486089889584,10.0,2.0,4.370888229019517,9.0,3.794735779975207,1.5325049730446565,2.5617089976071727,1.541038429382766,4.40531034681581,4.117219707671462,3.9950990284544643,3.365900769740825,3.4415198777640037,4.33528411220342,5.298007899212962,7.672153832848041,7.295182633263182,2.555049442154121,2.357540288869029,3.74809006255946,5.557125147749877,4.7465621126070285,6.214287773517456,1.8464266151584168,3.5056649465217515,4.36121704714405,34688,154.0,225.0,False,1,3.0,16,2,16,0,70.0
CC du Pays Orne Moselle,epci,245701271,7.275833935955202,6.207839646956296,6.0788414826352195,4.0,7.0,4.0754297157479,9.0,2.8649941592034267,1.2212456657580983,5.770280543657637,5.466763086165656,6.9502883313864015,6.281915781276075,4.595334779625818,7.206207932358013,9.435148615823923,6.542229886336244,7.317590995902171,9.127700209526989,8.76238156162504,6.329142793569561,6.517976673898129,4.872893141236024,7.6139697020266635,7.103020526227958,8.947099071035211,3.8240158721329105,5.707237025087612,6.289120754826934,53939,544.0,99.0,False,0,0.0,6,1,5,0,90.0
CA du Val de Fensch,epci,245701222,3.7099120601230307,5.337410674963418,8.220290102146642,6.774339740584466,10.0,2.99613575984884,8.539487704044666,3.297191322507778,1.1241103013254912,6.121567290343662,6.998820838483286,7.11838497492506,7.06833454090838,4.363394848626916,7.356675048658171,7.722911250337411,7.541405617354984,8.35228515819233,9.90093622583074,9.730597110343945,8.772975891119351,6.239895438207674,5.530594268990893,7.948173720325619,7.629785904047507,9.559434002471978,4.129878248021708,8.451206864708974,6.804861960980104,70400,818.0,86.0,False,2,8.0,15,2,14,0,84.0
CC du Saulnois,epci,245701206,2.641549344614744,6.582217906928358,5.6476870795478185,3.0,5.0,6.947361120743463,9.532561203966988,7.451348914626535,7.20736528191969,5.202059782231777,6.201851723420487,5.839586656494903,10.0,7.74120951522297,5.516193910812123,5.731950898120536,4.497260558984673,3.440356474096678,4.0276371454331095,4.3647270961925235,5.868333448921562,7.314827657951314,5.638185727165546,4.936438033150704,7.323462098619877,7.025556557320202,4.282439836327068,4.11536861086067,5.824197735131224,28838,29.0,994.0,True,0,0.0,21,3,19,0,96.0
CC du Warndt,epci,245701164,4.035700362016152,5.485937064884434,7.306321358952938,10.0,10.0,5.665329991645781,10.0,7.882316903369535,4.400724032302979,6.184071289334447,5.7368421052631575,7.083430799220273,9.053968253968254,4.4473962684489,7.875355054302423,2.842328042328042,10.0,8.470286828181566,9.458479532163743,9.530214424951268,8.253244221665275,7.833472570314676,5.698357003620162,7.462768031189084,8.736730715678084,8.308326371484267,7.254692286271234,10.0,7.464510482555595,17959,382.0,47.0,False,2,6.0,8,0,8,0,108.0
CC du Pays de Phalsbourg,epci,245700950,4.02654462242563,8.25491990846682,3.9281464530892447,9.0,3.0,3.985411899313501,10.0,4.946739130434783,2.6509725400457667,4.544794050343249,3.3991990846681923,5.9363844393592675,5.437814645308925,6.069279176201373,4.473112128146453,5.515102974828375,1.5408466819221969,3.865274599542334,5.071681922196796,5.7104691075514875,3.611212814645309,4.150228832951945,4.812528604118993,6.441762013729977,6.480606407322655,6.446967963386728,2.642105263157895,4.24233409610984,5.006587119973848,17480,94.0,185.0,False,0,0.0,15,1,11,0,93.0
CC de Cattenom et Environs,epci,245700695,2.1489550055810014,5.8341095415880835,4.416419691312883,3.0,6.0,6.571071167391556,8.914206535545206,5.018205611793234,3.385512489896463,4.42992956391209,2.351449135907009,4.789692467572457,1.6961625803471767,4.067934259651284,2.863246218390362,4.734652245871984,1.0,7.746122166198376,9.277279550440706,9.628189831030369,3.298641314806974,1.0434933220430314,2.247719487317655,4.680997652130403,2.6012855548285287,4.506793425965128,1.0,1.0,4.223288172125784,25983,138.0,188.0,False,0,0.0,16,1,15,0,60.0
CC de Freyming-Merlebach,epci,245700398,8.0,5.342901302715831,8.63766835946125,7.0,10.0,6.336561208718418,10.0,7.808188499511087,3.3906254928555657,5.623505661924739,6.366589912626566,6.068226981673659,9.207172822761253,4.80522348042772,8.264486010787623,9.802163833075735,10.0,8.11828533577264,9.347222660316058,9.566129388385956,8.659937545342713,8.61593540043529,6.237863924549727,8.125697883481058,8.706084597672145,8.92748320348232,8.950320158975492,10.0,7.9252954880340285,31708,428.0,74.0,False,3,11.0,5,2,3,0,101.0
CA de Forbach Porte de France,epci,245700372,4.026786293093389,5.286532951289399,7.599385445163298,6.561293417521296,10.0,5.707360396219321,10.0,8.116687627221927,4.927783324041541,5.433040749912484,5.789651103994607,6.935964423238989,9.310648394248597,4.011992895020032,7.772096098743663,8.071568411362781,9.704819199004266,9.049721894488455,9.847294791842238,9.818485913210337,7.956319931543259,7.211502806985699,5.486781884894138,7.24425313435932,7.962685889872811,7.125491060431226,9.017282734120759,9.576786941357984,7.4840077754707774,77139,554.0,139.0,False,3,11.0,5,1,2,0,100.0
CC du District Urbain de Faulquemont (DUF),epci,245700133,2.9080195458465075,5.488810413501417,5.569252248182975,2.0,4.0,5.514926292448569,9.429433745329117,7.397199523672648,4.4098878988215,4.694452428858868,3.5225228924567813,6.029975773005379,7.226050178622757,6.244487332156202,5.683078060197922,5.1111156736336385,6.459122079415267,4.962222313472672,7.684761631010553,6.734611752145526,5.91052437071408,6.851763643082988,4.968874471317702,6.0694370303453375,6.535170204902887,7.298484786268633,2.916806964234386,5.888555824744385,5.62534096708531,24354,93.0,261.0,False,0,0.0,10,1,9,0,91.0
CC Pontivy Communauté,epci,245614433,8.426979396138396,6.156364735864542,5.723554058140037,2.0,5.964558766359985,4.258887305084014,5.963954040862165,4.697205304306509,2.5961513541531684,7.003757937022159,6.754222279815127,5.051790419420327,3.6341626711589132,6.533972614573885,5.380761090233683,4.853073301369271,4.808237225173858,6.042071616776813,4.856788043713014,8.379551639238047,5.1955207118483,6.359854865880523,6.08854909075202,7.644248628568961,5.987214375188977,5.152088462701395,4.165198047600535,5.330396095201071,5.536039788469489,46304,64.0,723.0,True,0,0.0,5,3,1,0,97.0
CC Roi Morvan Communauté,epci,245614417,8.52464086599113,8.28616774508607,6.078582183697554,6.0,5.0,4.09848207382086,3.73902250437472,8.584991657510276,8.076954380824482,7.956171407642534,8.603467220119644,5.284010906279249,3.9263826150653154,8.751353111138242,6.9800187197330406,5.207219305742075,6.382411589956456,6.404264843527449,6.390550604321817,8.682497049607292,6.813372400602287,5.988727465103976,8.563016318723802,9.23082244740162,8.303503845684288,6.616571033247873,7.382411589956456,6.382411589956456,6.8656437669683905,24573,31.0,792.0,True,0,0.0,21,2,3,0,161.0
CC Questembert Communauté,epci,245614383,8.978499619836107,6.633141843372476,4.796908000337924,2.0,2.0,4.005744698825716,6.830404663343753,7.665582495564754,6.747106530370871,5.320816085156712,5.737644673481457,5.117005998141421,4.9503252513305736,5.80307510348906,5.871377882909521,7.326180620089549,2.67381937991045,3.092253104671792,3.042916279462702,5.9817098927093015,2.6985722733800794,3.167229872433894,5.559896933344597,7.025217538227592,5.761426037002619,5.779251499535356,3.0,2.3476387598209008,4.996919465598185,23675,72.0,328.0,False,0,0.0,5,1,4,0,90.0
CC de Belle-Île-en-Mer,epci,245600465,9.0,7.365674384417494,5.314957736126424,8.0,7.0,4.801176038221242,8.165380374862183,2.59316427783903,6.758544652701213,8.468945240720323,9.484748254318266,6.807056229327453,8.937890481440647,8.181183388460125,7.996692392502756,10.0,10.0,3.7963983829474457,2.4961411245865492,6.727673649393605,4.056964351341419,4.467107680999632,8.79970599044469,8.334068357221609,4.015803013597942,1.4689452407203234,1.5310547592796766,10.0,6.591759857195359,5442,62.0,87.0,False,0,0.0,1,1,0,0,169.0
CC de Blavet Bellevue Océan,epci,245600440,8.556320053268228,5.297802685606481,2.360836755077128,8.0,7.0,4.188880257463101,7.0,3.836033736544224,1.8360337365442236,4.032682277216735,2.2415936078126735,4.023526800577073,4.825491066474309,3.8111197425368992,4.704527799356343,6.18826989235379,4.45633115081567,2.069637110198646,1.0,4.960714682055266,1.8438020197536344,1.9134391299522806,4.5563200532682275,5.417045832870936,4.498723782044168,4.240206414382421,2.0,3.0496060370658085,4.211033736544224,18022,147.0,122.0,False,0,0.0,1,1,0,0,95.0
CC du Pays de Montmédy,epci,245501259,3.621410292863236,7.951947682684105,6.773386408871197,10.0,8.0,6.361387546204151,4.735143588285471,6.501563832812056,7.993033835655388,6.760733579755473,9.2976969007677,6.1202729599090135,9.2976969007677,8.672448109183964,4.070656809781063,5.0,1.7023030992323003,9.47938584020472,10.0,9.529144156951947,7.728319590560137,7.626101791299403,3.963036678987774,4.890531703156099,7.287034404321865,6.0725049758316745,10.0,10.0,7.122705024574516,7034,28.0,251.0,True,0,0.0,1,1,0,0,81.0
CC du Pays d'Étain,epci,245501242,4.819601154552611,7.236027289425348,6.306874836001049,10.0,8.0,4.9881920755707165,8.0,5.785095775387037,4.389661506166361,4.860404093413802,6.929677250065599,6.230910522172658,10.0,7.81933875623196,6.617554447651535,10.0,6.096956179480451,3.865258462345841,4.5351613749672,4.690632379952769,6.162424560482813,4.243374442403568,5.197323537129362,6.3230123327210705,7.053135659931776,9.075045919706113,6.545526108632905,5.175413277355025,6.462378640776699,7622,31.0,245.0,True,0,0.0,1,1,0,0,82.0
CC du Pays de Revigny-sur-Ornain,epci,245501184,2.261418853255588,7.404275996112731,7.175204775787866,9.0,6.0,5.54546716645842,4.448285436623629,9.001804803554075,7.166180758017493,5.564764681382758,6.00249895876718,5.3205608774121895,9.389698736637513,8.255032625295016,5.681382757184506,6.558794946550049,7.558794946550049,4.359017076218242,5.833402748854644,6.423712342079689,6.523670692766903,8.037067888379841,6.163959461335555,6.992780785783701,7.970845481049563,8.231709010134667,5.779397473275024,5.948493683187561,6.592793677237659,7203,39.0,184.0,True,0,0.0,2,1,0,0,105.0
CC du Territoire de Fresnes-en-Woëvre,epci,245501176,6.910304547350855,7.6251564455569465,4.5306633291614515,10.0,8.0,7.708385481852315,7.570921985815603,7.738214434710054,7.1439299123904885,5.662911973299958,5.0,3.9574468085106385,2.0,8.03337505214852,4.729662077596997,3.0,3.0,2.950563204005006,2.8833959115561116,1.6848143512724238,6.2745098039215685,8.410304547350854,5.5494367959949935,5.713600333750522,6.983521068001669,7.349812265331664,6.0,2.0,5.657533226056381,4794,18.0,266.0,True,0,0.0,1,1,0,0,97.0
CC du Sammiellois,epci,245500327,7.817703461178672,9.421772684752105,7.820860617399439,10.0,4.0,7.038587464920487,5.93311506080449,8.086997193638915,8.519761459307764,6.412885874649205,8.952759588400374,6.9282039289055195,8.952759588400374,8.444691300280637,7.624181478016838,10.0,5.570860617399439,5.316183348924228,6.684518241347053,6.4790692235734335,7.877104770813845,6.358395696913003,6.750818521983162,6.382483629560337,9.034494855004677,9.402946679139383,10.0,10.0,7.707541260189763,8552,34.0,251.0,True,0,0.0,2,1,1,0,128.0
CC du Pays du Sanon,epci,245400759,3.4821066846725186,5.981431465226199,4.901080351114112,9.0,7.0,6.7651924375422015,9.0,5.212356515867657,3.2445982444294397,3.6679608372721133,2.1939567859554354,4.634199864956111,7.0,7.397535449020932,3.953072248480756,1.0,4.0,1.926401080351114,3.1939567859554354,2.0092842673869007,5.4407494935854155,1.8830182309250507,5.149729912221472,5.840141796083727,5.688386225523295,6.193956785955436,2.0,4.0,4.705682695090189,5924,23.0,257.0,True,0,0.0,2,1,1,0,90.0
Métropole du Grand Nancy,epci,245400676,3.517338244378912,5.025903434235116,7.019648067635666,5.6405534251046126,10.0,4.130403024333765,8.0,3.5041475800278965,1.20798122612956,8.400494989878739,8.795060980111042,7.784994113738883,3.208606762789505,3.0400110343112687,6.711305118133181,6.83297394115293,3.848620128293295,7.666752143725789,8.291294161528329,9.569374346780428,6.603829372248708,5.465896596070387,4.15996643082769,6.1676360542235384,2.624872270076424,1.6719196204818576,2.0734170231448563,3.575482071186849,5.5192315057339005,257429,1812.0,142.0,False,13,13.0,28,3,22,0,81.0
CC du Bassin de Pompey,epci,245400601,5.724334506518614,7.015540574034601,5.631487631983344,1.0,3.0,5.279730332622813,8.0,6.431170376245476,3.2443612749714967,4.847692460219105,4.817478808308135,6.1812571258613,8.165319982154365,5.425891042482526,6.0017597779209835,3.6073464531799933,7.5130867991870325,5.398056808605562,5.985153422891984,8.159594507510038,5.161750855103356,3.529792296634115,6.346254895156893,7.375377980468944,5.169161750855103,5.373147276062063,3.9044762801764734,6.534129777425272,5.529405464163557,40350,258.0,156.0,False,2,5.0,8,1,7,0,100.0
CC du Pays de Colombey et du Sud Toulois,epci,245400510,4.202423816633003,7.8075875998946165,4.902608237463775,8.03547905506279,3.0177395275313956,5.367700008781944,7.301308509704048,5.39509967506806,4.382804953016598,3.7159919206112235,2.7790462808465795,5.163080706068324,7.0,7.228769649600421,4.630807060683235,1.0,2.0,2.4992535347325897,3.5007464652674103,3.945639764643892,3.9771669447615703,2.8437692105032055,4.132519539826117,5.599806797224906,5.633266005093528,7.343286203565469,2.0,1.0,4.514496480949453,11387,30.0,379.0,True,0,0.0,2,1,1,0,70.0
CA de Longwy,epci,245400262,7.628772992301002,6.360580485133524,7.305849950069259,7.381358116161453,9.237187127532778,3.7986019392455628,7.172679831201881,2.0732371227007698,1.1160164932512966,6.2851206391134875,6.393631414489579,7.033469703314757,6.076023580195213,4.532245594820088,6.6736784460264795,6.741149373449731,7.793544438359695,9.245353219727475,9.885674709274232,9.903102148632541,7.774538543310891,4.211931836484876,4.462197596881745,7.221064330122733,6.5656025512998095,7.806639177914506,5.552878265631543,7.514930902296814,6.562395018890847,62091,356.0,174.0,False,4,9.0,4,2,2,0,78.0
CC des Pays du Sel et du Vermois,epci,245400189,4.586990191017037,5.107657890208226,3.820375150576493,9.0,4.0,5.173464119772845,8.92214765100671,5.713887454827052,3.241438650834624,5.275546377559801,5.783961452417828,5.864326277749097,7.833970056788849,5.402787816210635,5.60216830149716,2.790604026845638,7.658544140423335,3.1043538117363623,2.223438306659783,6.41242471175357,6.555154018241266,6.732025468938221,5.759834796076407,7.468112200998107,6.041748408191361,6.729203235243504,5.855136809499226,7.150782997762864,5.707503011529856,29056,209.0,139.0,False,0,0.0,2,1,1,0,97.0
CC Moselle et Madon,epci,245400171,5.409768907563025,6.463620448179272,3.8903011204481794,8.975035014005602,8.850210084033613,4.7933473389355745,8.0,5.988655462184874,3.975875350140056,4.532913165266106,3.8897759103641456,5.582843137254902,6.802801120448179,5.5303571428571425,4.0283613445378155,1.9974789915966387,4.798564425770308,4.545868347338936,4.715686274509804,6.909838935574229,3.1187324929971987,2.997689075630252,5.766596638655463,6.906547619047619,4.806582633053221,5.065896358543418,4.89828431372549,6.732352941176471,5.3562137354941965,28560,150.0,190.0,False,0,0.0,5,1,3,0,96.0
CC du Pays de Château-Gontier,epci,245300447,4.936727272727273,5.470148760330579,4.21196694214876,1.0,1.0,6.65500826446281,7.948760330578512,6.351900826446281,5.475636363636363,4.883404958677686,5.188297520661157,4.26796694214876,3.1179504132231406,5.440429752066116,4.361256198347108,2.4410247933884297,5.794876033057851,3.487504132231405,1.6386776859504133,7.2511404958677685,3.6595371900826446,4.210247933884298,5.532793388429752,7.345917355371901,7.193421487603306,8.280231404958677,5.55897520661157,5.794876033057851,4.946381345926801,30254,66.0,458.0,True,0,0.0,3,2,1,0,91.0
CC du Bocage Mayennais,epci,245300389,6.990633315593401,6.012772751463545,4.737200638637574,5.0,2.0,5.731346460883449,6.52634379989356,5.9433209153805215,6.936083022884513,6.073762639701969,4.844917509313465,3.2720596061734963,1.0,7.904949441192123,3.239276210750399,1.6782863225119744,1.0,6.147738158594997,6.699680681213412,7.682171367748802,4.613411389036722,5.777967003725386,8.28350186269292,8.827514635444386,8.844917509313465,9.724002128791911,4.570675891431613,1.0,5.395090473656201,18790,35.0,536.0,True,0,0.0,4,3,1,0,146.0
CC de l'Ernée,epci,245300355,6.299391733320562,6.581589156568802,3.280760572824369,4.0,2.0,4.28564586426553,7.27975477752766,5.574692274534221,4.40552708463049,5.37099477944346,4.399540207864361,3.712725705254083,2.8253747784855596,7.621964653479573,3.034101250059869,1.0,1.8205852770726567,3.630873126107572,3.4364193687437137,6.489008094257388,2.6952440250969874,2.3782269265769433,6.029790698788256,8.238181905263662,7.764069160400402,9.276066861439723,3.5470568513817713,1.547056851381771,4.590165785170334,20879,43.0,485.0,True,0,0.0,4,2,3,0,89.0
